"registro_id";"data";"empresa";"cnpj_empresa";"empreendimento";"uf_empreendimento";"categoria_documento";"fornecedor";"razao_social_fornecedor";"cnpj_fornecedor";"numero_orcamento";"item_documento";"codigo_fornecedor";"descricao";"unidade_documento";"quantidade";"preco_unitario_cotado";"valor_total_linha";"desconto_pct_documento";"diferenca_total_menos_qtd_unitario";"natureza_preco";"unidade_pendente";"tipo_documento";"pagina";"arquivo_id";"arquivo_nome";"fonte_url";"arquivo_codigo"
"1ETsvvpStTPid5Hv_xqQioC82ij5ub8Lh:10";"2026-03-10";"Capital Realty";"03.015.145/0001-54";"MEGA CENTRO LOGÍSTICO ITAJAÍ";"SC";"Material de manutenção";"Litoral";"ANDERSON AUGUSTO FRANCISCO & CIA LTDA";"10.222.490/0001-24";"055469";"10";"004147";"COLA INSTANTANEA SUPER BONDER 100,0 GR cod.";"un";"1";"46,48";"46,48";"15";"0";"unitario_cotado";"false";"orcamento";"1";"1ETsvvpStTPid5Hv_xqQioC82ij5ub8Lh";"Orç Litoral - 1.110,16.pdf";"https://drive.google.com/file/d/1ETsvvpStTPid5Hv_xqQioC82ij5ub8Lh/view";"app/DadosLitoral.gs"
"1ETsvvpStTPid5Hv_xqQioC82ij5ub8Lh:11";"2026-03-10";"Capital Realty";"03.015.145/0001-54";"MEGA CENTRO LOGÍSTICO ITAJAÍ";"SC";"Material de manutenção";"Litoral";"ANDERSON AUGUSTO FRANCISCO & CIA LTDA";"10.222.490/0001-24";"055469";"11";"001920";"TINTA SPRAY 360 ML AZUL COL BRILH. COLORGIN c1546";"un";"2";"20,53";"41,06";"15";"0";"unitario_cotado";"false";"orcamento";"1";"1ETsvvpStTPid5Hv_xqQioC82ij5ub8Lh";"Orç Litoral - 1.110,16.pdf";"https://drive.google.com/file/d/1ETsvvpStTPid5Hv_xqQioC82ij5ub8Lh/view";"app/DadosLitoral.gs"
"1ETsvvpStTPid5Hv_xqQioC82ij5ub8Lh:12";"2026-03-10";"Capital Realty";"03.015.145/0001-54";"MEGA CENTRO LOGÍSTICO ITAJAÍ";"SC";"Material de manutenção";"Litoral";"ANDERSON AUGUSTO FRANCISCO & CIA LTDA";"10.222.490/0001-24";"055469";"12";"004721";"TRENA 05,0 MTS AUTO TRAVA ARGACON";"un";"1";"24,45";"24,45";"15";"0";"unitario_cotado";"false";"orcamento";"1";"1ETsvvpStTPid5Hv_xqQioC82ij5ub8Lh";"Orç Litoral - 1.110,16.pdf";"https://drive.google.com/file/d/1ETsvvpStTPid5Hv_xqQioC82ij5ub8Lh/view";"app/DadosLitoral.gs"
"1ETsvvpStTPid5Hv_xqQioC82ij5ub8Lh:13";"2026-03-10";"Capital Realty";"03.015.145/0001-54";"MEGA CENTRO LOGÍSTICO ITAJAÍ";"SC";"Material de manutenção";"Litoral";"ANDERSON AUGUSTO FRANCISCO & CIA LTDA";"10.222.490/0001-24";"055469";"13";"007455";"VASSOURA DOMESTICA BELL C/CABO BRUBALAR 15923";"un";"2";"19,62";"39,24";"15";"0";"unitario_cotado";"false";"orcamento";"1";"1ETsvvpStTPid5Hv_xqQioC82ij5ub8Lh";"Orç Litoral - 1.110,16.pdf";"https://drive.google.com/file/d/1ETsvvpStTPid5Hv_xqQioC82ij5ub8Lh/view";"app/DadosLitoral.gs"
"1ETsvvpStTPid5Hv_xqQioC82ij5ub8Lh:14";"2026-03-10";"Capital Realty";"03.015.145/0001-54";"MEGA CENTRO LOGÍSTICO ITAJAÍ";"SC";"Material de manutenção";"Litoral";"ANDERSON AUGUSTO FRANCISCO & CIA LTDA";"10.222.490/0001-24";"055469";"14";"002335";"OLEO LUBRIFICANTE WD-40 C/ 300 ML cod.2304";"un";"2";"56,67";"113,34";"15";"0";"unitario_cotado";"false";"orcamento";"1";"1ETsvvpStTPid5Hv_xqQioC82ij5ub8Lh";"Orç Litoral - 1.110,16.pdf";"https://drive.google.com/file/d/1ETsvvpStTPid5Hv_xqQioC82ij5ub8Lh/view";"app/DadosLitoral.gs"
"1ETsvvpStTPid5Hv_xqQioC82ij5ub8Lh:15";"2026-03-10";"Capital Realty";"03.015.145/0001-54";"MEGA CENTRO LOGÍSTICO ITAJAÍ";"SC";"Material de manutenção";"Litoral";"ANDERSON AUGUSTO FRANCISCO & CIA LTDA";"10.222.490/0001-24";"055469";"15";"000888";"SIFAO PVC ""1,50 CM"" BLUKIT BRANCO 30129-412";"un";"5";"16,52";"82,62";"15";"0,02";"unitario_cotado";"false";"orcamento";"1";"1ETsvvpStTPid5Hv_xqQioC82ij5ub8Lh";"Orç Litoral - 1.110,16.pdf";"https://drive.google.com/file/d/1ETsvvpStTPid5Hv_xqQioC82ij5ub8Lh/view";"app/DadosLitoral.gs"
"1ETsvvpStTPid5Hv_xqQioC82ij5ub8Lh:16";"2026-03-10";"Capital Realty";"03.015.145/0001-54";"MEGA CENTRO LOGÍSTICO ITAJAÍ";"SC";"Material de manutenção";"Litoral";"ANDERSON AUGUSTO FRANCISCO & CIA LTDA";"10.222.490/0001-24";"055469";"16";"005467";"RESISTENCIA PRATIMIX 7700W DUCHA ND 7684";"un";"10";"26,46";"264,6";"15";"0";"unitario_cotado";"false";"orcamento";"1";"1ETsvvpStTPid5Hv_xqQioC82ij5ub8Lh";"Orç Litoral - 1.110,16.pdf";"https://drive.google.com/file/d/1ETsvvpStTPid5Hv_xqQioC82ij5ub8Lh/view";"app/DadosLitoral.gs"
"1ETsvvpStTPid5Hv_xqQioC82ij5ub8Lh:17";"2026-03-10";"Capital Realty";"03.015.145/0001-54";"MEGA CENTRO LOGÍSTICO ITAJAÍ";"SC";"Material de manutenção";"Litoral";"ANDERSON AUGUSTO FRANCISCO & CIA LTDA";"10.222.490/0001-24";"055469";"17";"000773";"CIMENTO 50 KG VOTORAN (PROMOCAO)""TODAS OBRAS CP4""";"sc";"1";"39,01";"39,01";"15";"0";"unitario_cotado";"false";"orcamento";"1";"1ETsvvpStTPid5Hv_xqQioC82ij5ub8Lh";"Orç Litoral - 1.110,16.pdf";"https://drive.google.com/file/d/1ETsvvpStTPid5Hv_xqQioC82ij5ub8Lh/view";"app/DadosLitoral.gs"
"1n5ogbYLhHQxFOcMMpmgCnTJ1tXmFyGWC:1";"2026-03-27";"Capital Realty";"03.015.145/0001-54";"MEGA CENTRO LOGÍSTICO ITAJAÍ";"SC";"Material de manutenção";"Litoral";"ANDERSON AUGUSTO FRANCISCO & CIA LTDA";"10.222.490/0001-24";"055791";"1";"001305";"RESISTENCIA LORENZETTI ULTRA 5500 3T c.20168";"un";"5";"43,85";"219,26";"15";"0,01";"unitario_cotado";"false";"orcamento";"1";"1n5ogbYLhHQxFOcMMpmgCnTJ1tXmFyGWC";"Orç Litoral - 987,26 RV01.pdf";"https://drive.google.com/file/d/1n5ogbYLhHQxFOcMMpmgCnTJ1tXmFyGWC/view";"app/DadosLitoral.gs"
"1n5ogbYLhHQxFOcMMpmgCnTJ1tXmFyGWC:2";"2026-03-27";"Capital Realty";"03.015.145/0001-54";"MEGA CENTRO LOGÍSTICO ITAJAÍ";"SC";"Material de manutenção";"Litoral";"ANDERSON AUGUSTO FRANCISCO & CIA LTDA";"10.222.490/0001-24";"055791";"2";"005131";"BROCA VIDEA 10,0 MM IRWIN IW910";"un";"1";"25,87";"25,87";"15";"0";"unitario_cotado";"false";"orcamento";"1";"1n5ogbYLhHQxFOcMMpmgCnTJ1tXmFyGWC";"Orç Litoral - 987,26 RV01.pdf";"https://drive.google.com/file/d/1n5ogbYLhHQxFOcMMpmgCnTJ1tXmFyGWC/view";"app/DadosLitoral.gs"
"1n5ogbYLhHQxFOcMMpmgCnTJ1tXmFyGWC:3";"2026-03-27";"Capital Realty";"03.015.145/0001-54";"MEGA CENTRO LOGÍSTICO ITAJAÍ";"SC";"Material de manutenção";"Litoral";"ANDERSON AUGUSTO FRANCISCO & CIA LTDA";"10.222.490/0001-24";"055791";"3";"005130";"BROCA VIDEA 08,0 MM IRWIN IW907";"un";"1";"18,6";"18,6";"15";"0";"unitario_cotado";"false";"orcamento";"1";"1n5ogbYLhHQxFOcMMpmgCnTJ1tXmFyGWC";"Orç Litoral - 987,26 RV01.pdf";"https://drive.google.com/file/d/1n5ogbYLhHQxFOcMMpmgCnTJ1tXmFyGWC/view";"app/DadosLitoral.gs"
"1n5ogbYLhHQxFOcMMpmgCnTJ1tXmFyGWC:4";"2026-03-27";"Capital Realty";"03.015.145/0001-54";"MEGA CENTRO LOGÍSTICO ITAJAÍ";"SC";"Material de manutenção";"Litoral";"ANDERSON AUGUSTO FRANCISCO & CIA LTDA";"10.222.490/0001-24";"055791";"4";"005125";"BROCA ACO RAP 03,0 MM IRWIN IW1222";"un";"1";"8,66";"8,66";"15";"0";"unitario_cotado";"false";"orcamento";"1";"1n5ogbYLhHQxFOcMMpmgCnTJ1tXmFyGWC";"Orç Litoral - 987,26 RV01.pdf";"https://drive.google.com/file/d/1n5ogbYLhHQxFOcMMpmgCnTJ1tXmFyGWC/view";"app/DadosLitoral.gs"
"1n5ogbYLhHQxFOcMMpmgCnTJ1tXmFyGWC:5";"2026-03-27";"Capital Realty";"03.015.145/0001-54";"MEGA CENTRO LOGÍSTICO ITAJAÍ";"SC";"Material de manutenção";"Litoral";"ANDERSON AUGUSTO FRANCISCO & CIA LTDA";"10.222.490/0001-24";"055791";"5";"000764";"BROCA ACO RAP 06,0 MM IRWIN IW1258";"un";"1";"13,17";"13,17";"15";"0";"unitario_cotado";"false";"orcamento";"1";"1n5ogbYLhHQxFOcMMpmgCnTJ1tXmFyGWC";"Orç Litoral - 987,26 RV01.pdf";"https://drive.google.com/file/d/1n5ogbYLhHQxFOcMMpmgCnTJ1tXmFyGWC/view";"app/DadosLitoral.gs"
"1n5ogbYLhHQxFOcMMpmgCnTJ1tXmFyGWC:6";"2026-03-27";"Capital Realty";"03.015.145/0001-54";"MEGA CENTRO LOGÍSTICO ITAJAÍ";"SC";"Material de manutenção";"Litoral";"ANDERSON AUGUSTO FRANCISCO & CIA LTDA";"10.222.490/0001-24";"055791";"6";"000768";"BROCA ACO RAP 08,0 MM IRWIN cod.6548";"un";"1";"23,66";"23,66";"15";"0";"unitario_cotado";"false";"orcamento";"1";"1n5ogbYLhHQxFOcMMpmgCnTJ1tXmFyGWC";"Orç Litoral - 987,26 RV01.pdf";"https://drive.google.com/file/d/1n5ogbYLhHQxFOcMMpmgCnTJ1tXmFyGWC/view";"app/DadosLitoral.gs"
"1n5ogbYLhHQxFOcMMpmgCnTJ1tXmFyGWC:7";"2026-03-27";"Capital Realty";"03.015.145/0001-54";"MEGA CENTRO LOGÍSTICO ITAJAÍ";"SC";"Material de manutenção";"Litoral";"ANDERSON AUGUSTO FRANCISCO & CIA LTDA";"10.222.490/0001-24";"055791";"7";"005127";"BROCA ACO RAP 10,0 MM IRWIN cod.6820";"un";"1";"40,45";"40,45";"15";"0";"unitario_cotado";"false";"orcamento";"1";"1n5ogbYLhHQxFOcMMpmgCnTJ1tXmFyGWC";"Orç Litoral - 987,26 RV01.pdf";"https://drive.google.com/file/d/1n5ogbYLhHQxFOcMMpmgCnTJ1tXmFyGWC/view";"app/DadosLitoral.gs"
"1n5ogbYLhHQxFOcMMpmgCnTJ1tXmFyGWC:8";"2026-03-27";"Capital Realty";"03.015.145/0001-54";"MEGA CENTRO LOGÍSTICO ITAJAÍ";"SC";"Material de manutenção";"Litoral";"ANDERSON AUGUSTO FRANCISCO & CIA LTDA";"10.222.490/0001-24";"055791";"8";"005688";"DISCO CORTE P/FERRO (INOX) 4""X1,0MM HEAVY D. 13289";"un";"5";"3";"15";"15";"0";"unitario_cotado";"false";"orcamento";"1";"1n5ogbYLhHQxFOcMMpmgCnTJ1tXmFyGWC";"Orç Litoral - 987,26 RV01.pdf";"https://drive.google.com/file/d/1n5ogbYLhHQxFOcMMpmgCnTJ1tXmFyGWC/view";"app/DadosLitoral.gs"
"1n5ogbYLhHQxFOcMMpmgCnTJ1tXmFyGWC:9";"2026-03-27";"Capital Realty";"03.015.145/0001-54";"MEGA CENTRO LOGÍSTICO ITAJAÍ";"SC";"Material de manutenção";"Litoral";"ANDERSON AUGUSTO FRANCISCO & CIA LTDA";"10.222.490/0001-24";"055791";"9";"005558";"CLORO P/PISCINA 200 GR TABLETE cod.8451";"pç";"15";"13,57";"203,62";"15";"0,07";"unitario_cotado";"false";"orcamento";"1";"1n5ogbYLhHQxFOcMMpmgCnTJ1tXmFyGWC";"Orç Litoral - 987,26 RV01.pdf";"https://drive.google.com/file/d/1n5ogbYLhHQxFOcMMpmgCnTJ1tXmFyGWC/view";"app/DadosLitoral.gs"
"1n5ogbYLhHQxFOcMMpmgCnTJ1tXmFyGWC:10";"2026-03-27";"Capital Realty";"03.015.145/0001-54";"MEGA CENTRO LOGÍSTICO ITAJAÍ";"SC";"Material de manutenção";"Litoral";"ANDERSON AUGUSTO FRANCISCO & CIA LTDA";"10.222.490/0001-24";"055791";"10";"003633";"HASTE P/CHUVEIRO 40 CM ALUMINIO RELI cod.4182";"un";"8";"18,96";"151,71";"15";"0,03";"unitario_cotado";"false";"orcamento";"1";"1n5ogbYLhHQxFOcMMpmgCnTJ1tXmFyGWC";"Orç Litoral - 987,26 RV01.pdf";"https://drive.google.com/file/d/1n5ogbYLhHQxFOcMMpmgCnTJ1tXmFyGWC/view";"app/DadosLitoral.gs"
"1n5ogbYLhHQxFOcMMpmgCnTJ1tXmFyGWC:11";"2026-03-27";"Capital Realty";"03.015.145/0001-54";"MEGA CENTRO LOGÍSTICO ITAJAÍ";"SC";"Material de manutenção";"Litoral";"ANDERSON AUGUSTO FRANCISCO & CIA LTDA";"10.222.490/0001-24";"055791";"11";"005591";"BICO ENGATE RAPIDO PVC TRAMONTINA cod.2237";"un";"3";"5,68";"17,03";"15";"-0,01";"unitario_cotado";"false";"orcamento";"1";"1n5ogbYLhHQxFOcMMpmgCnTJ1tXmFyGWC";"Orç Litoral - 987,26 RV01.pdf";"https://drive.google.com/file/d/1n5ogbYLhHQxFOcMMpmgCnTJ1tXmFyGWC/view";"app/DadosLitoral.gs"
"1n5ogbYLhHQxFOcMMpmgCnTJ1tXmFyGWC:12";"2026-03-27";"Capital Realty";"03.015.145/0001-54";"MEGA CENTRO LOGÍSTICO ITAJAÍ";"SC";"Material de manutenção";"Litoral";"ANDERSON AUGUSTO FRANCISCO & CIA LTDA";"10.222.490/0001-24";"055791";"12";"005035";"VALVULA METAL C/PVC P/PIA COZ 3 1/2"" PADOVA 9204";"pç";"3";"22,15";"66,45";"15";"0";"unitario_cotado";"false";"orcamento";"1";"1n5ogbYLhHQxFOcMMpmgCnTJ1tXmFyGWC";"Orç Litoral - 987,26 RV01.pdf";"https://drive.google.com/file/d/1n5ogbYLhHQxFOcMMpmgCnTJ1tXmFyGWC/view";"app/DadosLitoral.gs"
"1n5ogbYLhHQxFOcMMpmgCnTJ1tXmFyGWC:13";"2026-03-27";"Capital Realty";"03.015.145/0001-54";"MEGA CENTRO LOGÍSTICO ITAJAÍ";"SC";"Material de manutenção";"Litoral";"ANDERSON AUGUSTO FRANCISCO & CIA LTDA";"10.222.490/0001-24";"055791";"13";"001758";"EXTENSAO PVC     20 MM 1/2"" P/TORN HERC 2800";"un";"5";"8,21";"41,06";"15";"0,01";"unitario_cotado";"false";"orcamento";"1";"1n5ogbYLhHQxFOcMMpmgCnTJ1tXmFyGWC";"Orç Litoral - 987,26 RV01.pdf";"https://drive.google.com/file/d/1n5ogbYLhHQxFOcMMpmgCnTJ1tXmFyGWC/view";"app/DadosLitoral.gs"
"1n5ogbYLhHQxFOcMMpmgCnTJ1tXmFyGWC:14";"2026-03-27";"Capital Realty";"03.015.145/0001-54";"MEGA CENTRO LOGÍSTICO ITAJAÍ";"SC";"Material de manutenção";"Litoral";"ANDERSON AUGUSTO FRANCISCO & CIA LTDA";"10.222.490/0001-24";"055791";"14";"004976";"EXTENSAO PVC     40 MM 1/2"" P/TORN HERC 2801";"un";"5";"11,02";"55,12";"15";"0,02";"unitario_cotado";"false";"orcamento";"1";"1n5ogbYLhHQxFOcMMpmgCnTJ1tXmFyGWC";"Orç Litoral - 987,26 RV01.pdf";"https://drive.google.com/file/d/1n5ogbYLhHQxFOcMMpmgCnTJ1tXmFyGWC/view";"app/DadosLitoral.gs"
"1n5ogbYLhHQxFOcMMpmgCnTJ1tXmFyGWC:15";"2026-03-27";"Capital Realty";"03.015.145/0001-54";"MEGA CENTRO LOGÍSTICO ITAJAÍ";"SC";"Material de manutenção";"Litoral";"ANDERSON AUGUSTO FRANCISCO & CIA LTDA";"10.222.490/0001-24";"055791";"15";"001644";"TINTA SPRAY 360 ML BRANCO BRILHANTE COLORGIN 1547";"un";"1";"21,65";"21,65";"15";"0";"unitario_cotado";"false";"orcamento";"1";"1n5ogbYLhHQxFOcMMpmgCnTJ1tXmFyGWC";"Orç Litoral - 987,26 RV01.pdf";"https://drive.google.com/file/d/1n5ogbYLhHQxFOcMMpmgCnTJ1tXmFyGWC/view";"app/DadosLitoral.gs"
"1n5ogbYLhHQxFOcMMpmgCnTJ1tXmFyGWC:16";"2026-03-27";"Capital Realty";"03.015.145/0001-54";"MEGA CENTRO LOGÍSTICO ITAJAÍ";"SC";"Material de manutenção";"Litoral";"ANDERSON AUGUSTO FRANCISCO & CIA LTDA";"10.222.490/0001-24";"055791";"16";"001920";"TINTA SPRAY 360 ML AZUL COL BRILH. COLORGIN c1546";"un";"1";"20,53";"20,53";"15";"0";"unitario_cotado";"false";"orcamento";"1";"1n5ogbYLhHQxFOcMMpmgCnTJ1tXmFyGWC";"Orç Litoral - 987,26 RV01.pdf";"https://drive.google.com/file/d/1n5ogbYLhHQxFOcMMpmgCnTJ1tXmFyGWC/view";"app/DadosLitoral.gs"
"1n5ogbYLhHQxFOcMMpmgCnTJ1tXmFyGWC:17";"2026-03-27";"Capital Realty";"03.015.145/0001-54";"MEGA CENTRO LOGÍSTICO ITAJAÍ";"SC";"Material de manutenção";"Litoral";"ANDERSON AUGUSTO FRANCISCO & CIA LTDA";"10.222.490/0001-24";"055791";"17";"007913";"TINTA SPRAY 360 ML VERDE COLORGIN c.6658";"un";"1";"21,42";"21,42";"15";"0";"unitario_cotado";"false";"orcamento";"1";"1n5ogbYLhHQxFOcMMpmgCnTJ1tXmFyGWC";"Orç Litoral - 987,26 RV01.pdf";"https://drive.google.com/file/d/1n5ogbYLhHQxFOcMMpmgCnTJ1tXmFyGWC/view";"app/DadosLitoral.gs"
"1n5ogbYLhHQxFOcMMpmgCnTJ1tXmFyGWC:18";"2026-03-27";"Capital Realty";"03.015.145/0001-54";"MEGA CENTRO LOGÍSTICO ITAJAÍ";"SC";"Material de manutenção";"Litoral";"ANDERSON AUGUSTO FRANCISCO & CIA LTDA";"10.222.490/0001-24";"055791";"18";"002018";"TINTA SPRAY 360 ML PRETO BRILH. COLORGIN c.1552";"un";"1";"24";"24";"15";"0";"unitario_cotado";"false";"orcamento";"1";"1n5ogbYLhHQxFOcMMpmgCnTJ1tXmFyGWC";"Orç Litoral - 987,26 RV01.pdf";"https://drive.google.com/file/d/1n5ogbYLhHQxFOcMMpmgCnTJ1tXmFyGWC/view";"app/DadosLitoral.gs"
"1FAuAX7biqwxP40b-eJ8kD1i3MbuLtZOZ:1";"2026-06-03";"Capital Realty";"03.015.145/0001-54";"MEGA CENTRO LOGÍSTICO ITAJAÍ";"SC";"Material de manutenção";"Litoral";"ANDERSON AUGUSTO FRANCISCO & CIA LTDA";"10.222.490/0001-24";"056768";"1";"005558";"CLORO P/PISCINA 200 GR TABLETE cod.8451";"pç";"15";"13,57";"203,62";"15";"0,07";"unitario_cotado";"false";"orcamento";"1";"1FAuAX7biqwxP40b-eJ8kD1i3MbuLtZOZ";"Orç Litoral - 936,84.pdf";"https://drive.google.com/file/d/1FAuAX7biqwxP40b-eJ8kD1i3MbuLtZOZ/view";"app/DadosLitoral.gs"
"1FAuAX7biqwxP40b-eJ8kD1i3MbuLtZOZ:2";"2026-06-03";"Capital Realty";"03.015.145/0001-54";"MEGA CENTRO LOGÍSTICO ITAJAÍ";"SC";"Material de manutenção";"Litoral";"ANDERSON AUGUSTO FRANCISCO & CIA LTDA";"10.222.490/0001-24";"056768";"2";"002560";"LUVA PEDREIRO MALHA PIGMENT PRETA FERTAK c.7319";"un";"3";"4,54";"13,62";"15";"0";"unitario_cotado";"false";"orcamento";"1";"1FAuAX7biqwxP40b-eJ8kD1i3MbuLtZOZ";"Orç Litoral - 936,84.pdf";"https://drive.google.com/file/d/1FAuAX7biqwxP40b-eJ8kD1i3MbuLtZOZ/view";"app/DadosLitoral.gs"
"1FAuAX7biqwxP40b-eJ8kD1i3MbuLtZOZ:3";"2026-06-03";"Capital Realty";"03.015.145/0001-54";"MEGA CENTRO LOGÍSTICO ITAJAÍ";"SC";"Material de manutenção";"Litoral";"ANDERSON AUGUSTO FRANCISCO & CIA LTDA";"10.222.490/0001-24";"056768";"3";"004985";"LUVA PEDREIRO POLIESTER PRETA TATIL HANDEX c.13720";"un";"3";"6,28";"18,84";"15";"0";"unitario_cotado";"false";"orcamento";"1";"1FAuAX7biqwxP40b-eJ8kD1i3MbuLtZOZ";"Orç Litoral - 936,84.pdf";"https://drive.google.com/file/d/1FAuAX7biqwxP40b-eJ8kD1i3MbuLtZOZ/view";"app/DadosLitoral.gs"
"1FAuAX7biqwxP40b-eJ8kD1i3MbuLtZOZ:4";"2026-06-03";"Capital Realty";"03.015.145/0001-54";"MEGA CENTRO LOGÍSTICO ITAJAÍ";"SC";"Material de manutenção";"Litoral";"ANDERSON AUGUSTO FRANCISCO & CIA LTDA";"10.222.490/0001-24";"056768";"4";"008437";"ABRACADEIRA NYLON BRANCA 280X3,6 C/100 c.5019";"pc";"1";"18,89";"18,89";"15";"0";"unitario_cotado";"false";"orcamento";"1";"1FAuAX7biqwxP40b-eJ8kD1i3MbuLtZOZ";"Orç Litoral - 936,84.pdf";"https://drive.google.com/file/d/1FAuAX7biqwxP40b-eJ8kD1i3MbuLtZOZ/view";"app/DadosLitoral.gs"
"1FAuAX7biqwxP40b-eJ8kD1i3MbuLtZOZ:5";"2026-06-03";"Capital Realty";"03.015.145/0001-54";"MEGA CENTRO LOGÍSTICO ITAJAÍ";"SC";"Material de manutenção";"Litoral";"ANDERSON AUGUSTO FRANCISCO & CIA LTDA";"10.222.490/0001-24";"056768";"5";"003796";"FITA ISOLANTE PRETA 20 MTS. THOMPSON cod.5348";"un";"2";"9,97";"19,94";"15";"0";"unitario_cotado";"false";"orcamento";"1";"1FAuAX7biqwxP40b-eJ8kD1i3MbuLtZOZ";"Orç Litoral - 936,84.pdf";"https://drive.google.com/file/d/1FAuAX7biqwxP40b-eJ8kD1i3MbuLtZOZ/view";"app/DadosLitoral.gs"
"1FAuAX7biqwxP40b-eJ8kD1i3MbuLtZOZ:6";"2026-06-03";"Capital Realty";"03.015.145/0001-54";"MEGA CENTRO LOGÍSTICO ITAJAÍ";"SC";"Material de manutenção";"Litoral";"ANDERSON AUGUSTO FRANCISCO & CIA LTDA";"10.222.490/0001-24";"056768";"6";"000498";"FITA ZEBRADA 70 MM X 100 MTS. PLASTICOR cod.3690";"un";"3";"17,3";"51,89";"15";"-0,01";"unitario_cotado";"false";"orcamento";"1";"1FAuAX7biqwxP40b-eJ8kD1i3MbuLtZOZ";"Orç Litoral - 936,84.pdf";"https://drive.google.com/file/d/1FAuAX7biqwxP40b-eJ8kD1i3MbuLtZOZ/view";"app/DadosLitoral.gs"
"1FAuAX7biqwxP40b-eJ8kD1i3MbuLtZOZ:7";"2026-06-03";"Capital Realty";"03.015.145/0001-54";"MEGA CENTRO LOGÍSTICO ITAJAÍ";"SC";"Material de manutenção";"Litoral";"ANDERSON AUGUSTO FRANCISCO & CIA LTDA";"10.222.490/0001-24";"056768";"7";"002140";"OCULOS PROTECAO AMPLA VISAO com valvula cod.1206";"un";"2";"32,63";"65,26";"15";"0";"unitario_cotado";"false";"orcamento";"1";"1FAuAX7biqwxP40b-eJ8kD1i3MbuLtZOZ";"Orç Litoral - 936,84.pdf";"https://drive.google.com/file/d/1FAuAX7biqwxP40b-eJ8kD1i3MbuLtZOZ/view";"app/DadosLitoral.gs"
"1FAuAX7biqwxP40b-eJ8kD1i3MbuLtZOZ:8";"2026-06-03";"Capital Realty";"03.015.145/0001-54";"MEGA CENTRO LOGÍSTICO ITAJAÍ";"SC";"Material de manutenção";"Litoral";"ANDERSON AUGUSTO FRANCISCO & CIA LTDA";"10.222.490/0001-24";"056768";"8";"008520";"VASSOURA DOMESTICA USO INTERNO ROMA 16523";"un";"1";"23,81";"23,81";"15";"0";"unitario_cotado";"false";"orcamento";"1";"1FAuAX7biqwxP40b-eJ8kD1i3MbuLtZOZ";"Orç Litoral - 936,84.pdf";"https://drive.google.com/file/d/1FAuAX7biqwxP40b-eJ8kD1i3MbuLtZOZ/view";"app/DadosLitoral.gs"
"1FAuAX7biqwxP40b-eJ8kD1i3MbuLtZOZ:9";"2026-06-03";"Capital Realty";"03.015.145/0001-54";"MEGA CENTRO LOGÍSTICO ITAJAÍ";"SC";"Material de manutenção";"Litoral";"ANDERSON AUGUSTO FRANCISCO & CIA LTDA";"10.222.490/0001-24";"056768";"9";"000256";"JOELHO ROSCAVEL 90 GRAU 3/4"" TIGRE (20)";"pç";"5";"5,08";"25,42";"15";"0,02";"unitario_cotado";"false";"orcamento";"1";"1FAuAX7biqwxP40b-eJ8kD1i3MbuLtZOZ";"Orç Litoral - 936,84.pdf";"https://drive.google.com/file/d/1FAuAX7biqwxP40b-eJ8kD1i3MbuLtZOZ/view";"app/DadosLitoral.gs"
"1FAuAX7biqwxP40b-eJ8kD1i3MbuLtZOZ:10";"2026-06-03";"Capital Realty";"03.015.145/0001-54";"MEGA CENTRO LOGÍSTICO ITAJAÍ";"SC";"Material de manutenção";"Litoral";"ANDERSON AUGUSTO FRANCISCO & CIA LTDA";"10.222.490/0001-24";"056768";"10";"000255";"JOELHO ROSCAVEL 90 GRAU 1/2"" KRONA cod.3585";"pç";"5";"3,94";"19,72";"15";"0,02";"unitario_cotado";"false";"orcamento";"1";"1FAuAX7biqwxP40b-eJ8kD1i3MbuLtZOZ";"Orç Litoral - 936,84.pdf";"https://drive.google.com/file/d/1FAuAX7biqwxP40b-eJ8kD1i3MbuLtZOZ/view";"app/DadosLitoral.gs"
"1FAuAX7biqwxP40b-eJ8kD1i3MbuLtZOZ:11";"2026-06-03";"Capital Realty";"03.015.145/0001-54";"MEGA CENTRO LOGÍSTICO ITAJAÍ";"SC";"Material de manutenção";"Litoral";"ANDERSON AUGUSTO FRANCISCO & CIA LTDA";"10.222.490/0001-24";"056768";"11";"000140";"LUVA ROSCAVEL  1/2"" KRONA cod.3588";"pç";"5";"2,19";"10,96";"15";"0,01";"unitario_cotado";"false";"orcamento";"1";"1FAuAX7biqwxP40b-eJ8kD1i3MbuLtZOZ";"Orç Litoral - 936,84.pdf";"https://drive.google.com/file/d/1FAuAX7biqwxP40b-eJ8kD1i3MbuLtZOZ/view";"app/DadosLitoral.gs"
"1FAuAX7biqwxP40b-eJ8kD1i3MbuLtZOZ:12";"2026-06-03";"Capital Realty";"03.015.145/0001-54";"MEGA CENTRO LOGÍSTICO ITAJAÍ";"SC";"Material de manutenção";"Litoral";"ANDERSON AUGUSTO FRANCISCO & CIA LTDA";"10.222.490/0001-24";"056768";"12";"000141";"LUVA ROSCAVEL  3/4"" KRONA";"pc";"5";"1,46";"7,31";"15";"0,01";"unitario_cotado";"false";"orcamento";"1";"1FAuAX7biqwxP40b-eJ8kD1i3MbuLtZOZ";"Orç Litoral - 936,84.pdf";"https://drive.google.com/file/d/1FAuAX7biqwxP40b-eJ8kD1i3MbuLtZOZ/view";"app/DadosLitoral.gs"
